epoch,loss,pde,cont,mom,bc,data,eik,err_u,err_chi,kphi
9200,0.06422631439245251,0.05677966581578531,0.035933823441428085,0.020845842374357226,0.0007446648576667204,0.0,0.0,0.4545221270703072,0.0,1.0
9400,0.062993896565426,0.05579265539926457,0.03532800218145837,0.020464653217806196,0.0007201241166161441,0.0,0.0,0.45638057549836636,0.0,1.0
9600,0.06187189360911319,0.05476569066876284,0.03473147104165613,0.020034219627106713,0.0007106202940350346,0.0,0.0,0.458224873287149,0.0,1.0
9800,0.06082778189324898,0.053826545337256525,0.03414563523596059,0.019680910101295933,0.0007001236555992452,0.0,0.0,0.46005746514357443,0.0,1.0
10000,0.05962430007646115,0.05286407394057897,0.033583971310309796,0.01928010263026918,0.0006760226135882171,0.0,0.0,0.4618755875507459,0.0,1.0
10200,0.05870052039107921,0.0519771304754147,0.0330196359749662,0.018957494500448504,0.0006723389915664511,0.0,0.0,0.46366630236286804,0.0,1.0
10400,0.057737212561942475,0.05109858097867515,0.032476443091644235,0.018622137887030918,0.000663863158326732,0.0,0.0,0.4654432362419157,0.0,1.0
10600,0.056593425017975346,0.05022839337872865,0.031948147296589305,0.018280246082139344,0.0006365031639246699,0.0,0.0,0.46722746088352085,0.0,1.0
10800,0.05582848546349838,0.04938723202175039,0.031441795860270405,0.017945436161479988,0.0006441253441747994,0.0,0.0,0.4690114250595997,0.0,1.0
11000,0.05476086131292067,0.04855175882653476,0.030947691776617103,0.01760406704991765,0.0006209102486385913,0.0,0.0,0.4707770181178397,0.0,1.0
11200,0.053894424009913636,0.047738769751110716,0.030459644939751142,0.017279124811359573,0.0006155654258802922,0.0,0.0,0.47253013538684535,0.0,1.0
11400,0.05308534581650082,0.04697193217596605,0.029975057242220687,0.016996874933745364,0.0006113413640534773,0.0,0.0,0.4742538637772825,0.0,1.0
11600,0.05216052970184139,0.046189477752013805,0.029506609821847996,0.016682867930165806,0.0005971051949827581,0.0,0.0,0.47594715450762326,0.0,1.0
11800,0.05137757827011283,0.045520790897243875,0.02905137122211986,0.01646941967512401,0.0005856787372868954,0.0,0.0,0.4776017816223333,0.0,1.0
12000,0.050523217614214744,0.04476921643038824,0.02861193144316944,0.0161572849872188,0.0005754001183826505,0.0,0.0,0.4792127029035737,0.0,1.0
