epoch,frame,norm_cont,norm_mom_u,norm_mom_v,norm_p_gauge,loss,walltime,memory,div_rms,umax,umin,vmax,vmin,speed_max
850,1,0.05275135114789009,0.08677295595407486,0.03358006849884987,8.862294293976447e-07,0.011439872905611992,4.386530876159668,458.53125,0.3076942265033722,0.8925493359565735,-0.24332056939601898,0.21244484186172485,-0.5624085068702698,0.8925595283508301
900,1,0.04936333745718002,0.08283977955579758,0.033182062208652496,9.101026989810634e-07,0.010400217957794666,4.593831777572632,458.53125,0.3004947006702423,0.8947353363037109,-0.25854572653770447,0.21331606805324554,-0.5668690800666809,0.894744873046875
950,1,0.04648534581065178,0.0793549194931984,0.03284092992544174,9.331459409622767e-07,0.009536616504192352,4.835951805114746,459.328125,0.29454293847084045,0.8967831134796143,-0.2715127468109131,0.21410658955574036,-0.5708999037742615,0.896791934967041
1000,1,0.043959178030490875,0.07628422975540161,0.03256705775856972,9.545823331791325e-07,0.008812306448817253,5.049970865249634,466.28125,0.289623886346817,0.8987031579017639,-0.28246885538101196,0.21651045978069305,-0.574533224105835,0.8987113237380981
1050,1,0.041754014790058136,0.07359198480844498,0.032370537519454956,9.74095428318833e-07,0.008207029663026333,5.265540361404419,466.4375,0.28564393520355225,0.9004998207092285,-0.2915736436843872,0.22559842467308044,-0.5778052806854248,0.9005073308944702
1100,1,0.039941731840372086,0.07122043520212173,0.032194945961236954,9.91684032669582e-07,0.007704207208007574,5.474174737930298,466.828125,0.2824457585811615,0.9021914601325989,-0.29981133341789246,0.23362953960895538,-0.5807875394821167,0.9021983742713928
1150,1,0.03827768936753273,0.06904834508895874,0.031954407691955566,1.0073134717458743e-06,0.007253939751535654,5.675012588500977,466.828125,0.27985525131225586,0.9038678407669067,-0.3065199553966522,0.24057500064373016,-0.5834905505180359,0.9038754105567932
1200,1,0.036851685494184494,0.06712854653596878,0.031792327761650085,1.0211415428784676e-06,0.00687504094094038,5.875826120376587,467.578125,0.2777671813964844,0.905460774898529,-0.3119489252567291,0.24668309092521667,-0.5859349966049194,0.9054676294326782
1250,1,0.03549829497933388,0.06527312099933624,0.03145229071378708,1.0333986892874236e-06,0.006509955506771803,6.080691337585449,468.46875,0.2760649025440216,0.90694260597229,-0.3161841034889221,0.252025842666626,-0.5881434679031372,0.9069488048553467
1300,1,0.03477514907717705,0.06355438381433487,0.03121344745159149,1.0443870905874064e-06,0.0062227495945990086,6.282559871673584,468.53125,0.27467650175094604,0.9083281755447388,-0.3194868862628937,0.2569645047187805,-0.5901384949684143,0.9083338379859924
1350,1,0.033394504338502884,0.06201007962226868,0.030828453600406647,1.0541674555497593e-06,0.005910836160182953,6.484741687774658,468.6875,0.27359434962272644,0.9096231460571289,-0.3217892646789551,0.26139143109321594,-0.5919654965400696,0.9096282124519348
1400,1,0.03239479288458824,0.0604841522872448,0.030582699924707413,1.0630640190356644e-06,0.00564305717125535,6.684601545333862,468.984375,0.272649884223938,0.9108318090438843,-0.32340186834335327,0.26557010412216187,-0.593639075756073,0.9108363389968872
1450,1,0.031095009297132492,0.058932092040777206,0.03010556474328041,1.0710604101404897e-06,0.005346235819160938,6.885453939437866,468.984375,0.2718971073627472,0.9119583964347839,-0.3248831033706665,0.26948869228363037,-0.5951780080795288,0.9119624495506287
1500,1,0.03020325116813183,0.057522863149642944,0.029798511415719986,1.078374793905823e-06,0.005109067540615797,7.086078882217407,468.984375,0.27128422260284424,0.913016140460968,-0.3257995545864105,0.2732490003108978,-0.5965991616249084,0.9130198955535889
1550,1,0.029236415401101112,0.056089941412210464,0.029361918568611145,1.0851583738258341e-06,0.004862971603870392,7.285874128341675,469.3125,0.27077198028564453,0.9141020178794861,-0.3262026906013489,0.27697980403900146,-0.597923755645752,0.9141051173210144
1600,1,0.02941998280584812,0.054835978895425797,0.029053909704089165,1.0914758377111866e-06,0.004716649651527405,7.489586591720581,469.3125,0.27031776309013367,0.9151490926742554,-0.32607588171958923,0.28052911162376404,-0.5991563200950623,0.9151518940925598
1650,1,0.027633583173155785,0.05342487245798111,0.02869567461311817,1.0973566304528504e-06,0.0044412738643586636,7.730618953704834,471.734375,0.2699839174747467,0.9161466360092163,-0.3254447877407074,0.2841900587081909,-0.6003139019012451,0.9161491990089417
1700,1,0.027717966586351395,0.05203593522310257,0.02844604291021824,1.102930355045828e-06,0.004285201895982027,7.932996988296509,471.734375,0.2696850597858429,0.9171005487442017,-0.3244771361351013,0.28777259588241577,-0.6014174818992615,0.9171026349067688
1750,1,0.025980081409215927,0.050753574818372726,0.027893874794244766,1.1081602906415355e-06,0.004028958268463612,8.1332368850708,471.765625,0.26940086483955383,0.9180150628089905,-0.32338520884513855,0.2913832664489746,-0.6024450659751892,0.9180172681808472
1800,1,0.02529342658817768,0.049456942826509476,0.027544507756829262,1.1130848633911228e-06,0.0038444465026259422,8.335993528366089,471.765625,0.2691747844219208,0.9188889265060425,-0.3253961503505707,0.2950494587421417,-0.6034333109855652,0.9188910126686096
1850,1,0.025163160637021065,0.04830434173345566,0.02746083401143551,1.1177829719599686e-06,0.0037205913104116917,8.535415649414062,471.78125,0.2690269351005554,0.9197288751602173,-0.32737594842910767,0.29869478940963745,-0.6043624877929688,0.9197312593460083
1900,1,0.02398785762488842,0.04703594371676445,0.02696211263537407,1.1221746945011546e-06,0.003514752723276615,8.738348484039307,476.9375,0.26885080337524414,0.9205366373062134,-0.329053670167923,0.302304744720459,-0.6052689552307129,0.9205383658409119
1950,1,0.023153182119131088,0.04572797566652298,0.0265361238270998,1.126336769630143e-06,0.003331283340230584,8.939537763595581,476.9375,0.26870405673980713,0.9213161468505859,-0.33050793409347534,0.3059769868850708,-0.6061346530914307,0.9213178157806396
2000,1,0.023815738037228584,0.0446120910346508,0.026552855968475342,1.130244527303148e-06,0.0032624821178615093,9.141470432281494,477.1875,0.2686106264591217,0.922130823135376,-0.33179140090942383,0.30955708026885986,-0.6069532036781311,0.9221329092979431
2050,1,0.02198810689151287,0.04341527819633484,0.026030777022242546,1.1338422609696863e-06,0.003045964753255248,9.351716756820679,477.265625,0.26848751306533813,0.922947108745575,-0.3328363299369812,0.312936395406723,-0.6077632308006287,0.9229484796524048
2100,1,0.022110139951109886,0.04230097681283951,0.02553790807723999,1.137133949669078e-06,0.0029304157942533493,9.561586856842041,477.265625,0.2683972716331482,0.9237415194511414,-0.33366963267326355,0.3162839114665985,-0.6085454225540161,0.9237427711486816
2150,1,0.020565152168273926,0.0409635491669178,0.025266632437705994,1.140087761086761e-06,0.002739340765401721,9.772160768508911,477.265625,0.2683097720146179,0.9245109558105469,-0.33431941270828247,0.3192967474460602,-0.609283447265625,0.9245122075080872
2200,1,0.01997029036283493,0.03977516293525696,0.024948619306087494,1.142749624705175e-06,0.0026033096946775913,9.984819650650024,477.515625,0.26824095845222473,0.9252598881721497,-0.3346159756183624,0.32227441668510437,-0.610010027885437,0.9252610206604004
2250,1,0.01981825940310955,0.03872711956501007,0.024651257321238518,1.1449811836428125e-06,0.0025002374313771725,10.18958854675293,477.515625,0.26818549633026123,0.9259880781173706,-0.3346848487854004,0.32484039664268494,-0.6109555959701538,0.9259892106056213
2300,1,0.019079461693763733,0.0375475212931633,0.024362387135624886,1.1469088576632203e-06,0.0023673679679632187,10.394837141036987,477.515625,0.2681407034397125,0.926694393157959,-0.3345935344696045,0.32719549536705017,-0.6120523810386658,0.9266952276229858
2350,1,0.01823991723358631,0.03649960458278656,0.024039246141910553,1.1483821253932547e-06,0.0022428010124713182,10.596457242965698,477.515625,0.2681038975715637,0.9273818135261536,-0.3343089818954468,0.32920315861701965,-0.6132549047470093,0.92738276720047
2400,1,0.021721618250012398,0.03594464436173439,0.023815639317035675,1.149429067481833e-06,0.002331031020730734,10.812108755111694,477.6875,0.2680841386318207,0.9280641078948975,-0.33366405963897705,0.3308722674846649,-0.6144274473190308,0.9280650019645691
2450,1,0.017306523397564888,0.03440980613231659,0.023467043414711952,1.1500507071104948e-06,0.002034252742305398,11.04206395149231,484.125,0.26805853843688965,0.9287847876548767,-0.3328740894794464,0.332083135843277,-0.6155673861503601,0.9287856221199036
2500,1,0.017253432422876358,0.03333701565861702,0.023167135193943977,1.1502436336741084e-06,0.0019457538146525621,11.260470628738403,484.125,0.2680358588695526,0.9294882416725159,-0.3318195044994354,0.3329883813858032,-0.6167035698890686,0.9294889569282532
2550,1,0.02031955122947693,0.0329841747879982,0.02296784520149231,1.1500451364554465e-06,0.0020283618941903114,11.470433473587036,484.125,0.26803818345069885,0.9301719069480896,-0.33058077096939087,0.33354809880256653,-0.6177737712860107,0.9301726818084717
2600,1,0.01602962613105774,0.031527601182460785,0.022633159533143044,1.1494022373881307e-06,0.0017631984082981944,11.68073558807373,489.5,0.26802435517311096,0.9308392405509949,-0.3291037678718567,0.3336750864982605,-0.6188387870788574,0.9308399558067322
2650,1,0.015501035377383232,0.0305381678044796,0.022281181067228317,1.148372575698886e-06,0.0016693128272891045,11.891845226287842,495.203125,0.2680125832557678,0.9314886927604675,-0.327396035194397,0.33342379331588745,-0.6198757290840149,0.9314894676208496
2700,1,0.0158670786768198,0.029817918315529823,0.02197149395942688,1.1469671790109714e-06,0.0016236191149801016,12.098104000091553,495.203125,0.2680440843105316,0.9321184158325195,-0.3255431652069092,0.3328152894973755,-0.6208871603012085,0.9321191310882568
2750,1,0.014881504699587822,0.02886764146387577,0.02179551124572754,1.1452775652287528e-06,0.0015298441285267472,12.308133602142334,495.203125,0.2680235207080841,0.9327303767204285,-0.3234567940235138,0.33190926909446716,-0.6218619346618652,0.9327310919761658
2800,1,0.014425763860344887,0.02804841287434101,0.02144143171608448,1.1432581459303037e-06,0.0014545510057359934,12.517504692077637,495.203125,0.26802292466163635,0.9333248138427734,-0.32124531269073486,0.330727756023407,-0.6228151321411133,0.9333255290985107
2850,1,0.014031164348125458,0.02720595709979534,0.021051764488220215,1.1409384796934319e-06,0.0013802144676446915,12.72365403175354,495.203125,0.2680247128009796,0.9339473247528076,-0.3188302516937256,0.3290547728538513,-0.6237040758132935,0.9339479804039001
2900,1,0.016021031886339188,0.026414668187499046,0.021126989275217056,1.1383839364498272e-06,0.0014007578138262033,12.929973840713501,495.703125,0.268021821975708,0.9345618486404419,-0.31628331542015076,0.3271926939487457,-0.6246173977851868,0.9345622658729553
2950,1,0.01326539646834135,0.02570616640150547,0.0204831063747406,1.1357028597558383e-06,0.0012563354102894664,13.135336637496948,495.78125,0.2680387496948242,0.9351572394371033,-0.3136650025844574,0.3252106010913849,-0.6254717111587524,0.935157835483551
3000,1,0.01313195750117302,0.025026055052876472,0.020247893407940865,1.132812485593604e-06,0.0012087288778275251,13.343982219696045,496.1875,0.2680502235889435,0.9357345104217529,-0.31091636419296265,0.3229082226753235,-0.6262913942337036,0.9357351064682007
3050,1,0.013189556077122688,0.02441643550992012,0.019994094967842102,1.1297958053546608e-06,0.0011698906309902668,13.550659418106079,496.1875,0.2680531144142151,0.9362934827804565,-0.3080357015132904,0.32037270069122314,-0.6270911693572998,0.9362940788269043
3100,1,0.012793521396815777,0.02375633269548416,0.01972230151295662,1.1267371746725985e-06,0.0011170066427439451,13.756812334060669,496.21875,0.26808473467826843,0.9368357062339783,-0.30510491132736206,0.3176889717578888,-0.6278852224349976,0.9368362426757812
3150,1,0.012601923197507858,0.02314029633998871,0.019529860466718674,1.1235624697292224e-06,0.0010756971314549446,13.972647905349731,501.078125,0.2681071162223816,0.9373624920845032,-0.3021514117717743,0.31479886174201965,-0.6286263465881348,0.9373630881309509
3200,1,0.012256079353392124,0.02259565144777298,0.019211651757359505,1.1203186431885115e-06,0.0010298625566065311,14.179949522018433,501.078125,0.2681097686290741,0.9378687143325806,-0.2990569770336151,0.3118698000907898,-0.629364013671875,0.9378692507743835
3250,1,0.011793719604611397,0.02186371386051178,0.018819984048604965,1.1170633342771907e-06,0.0009713055333122611,14.389066457748413,505.484375,0.26811522245407104,0.9383672475814819,-0.2959730625152588,0.30874642729759216,-0.630023717880249,0.9383678436279297
3300,1,0.013317427597939968,0.021744033321738243,0.018682163208723068,1.1138173476865632e-06,0.0009991801343858242,14.59490180015564,509.8125,0.2681649625301361,0.9388814568519592,-0.2928774058818817,0.30554279685020447,-0.6307816505432129,0.9388819336891174
3350,1,0.01133050862699747,0.020853202790021896,0.018277078866958618,1.110583070840221e-06,0.0008972881478257477,14.879673957824707,413.203125,0.2681323289871216,0.9393779039382935,-0.2898269295692444,0.30233266949653625,-0.632010281085968,0.9393783807754517
3400,1,0.011420374736189842,0.020481420680880547,0.018192680552601814,1.1073437917730189e-06,0.0008808871498331428,15.099265813827515,429.0625,0.26815006136894226,0.939858615398407,-0.2867104709148407,0.2989097237586975,-0.6332252621650696,0.9398590922355652
3450,1,0.011518185958266258,0.019999168813228607,0.018060676753520966,1.1041792049582e-06,0.0008588234195485711,15.330518245697021,408.71875,0.26815658807754517,0.940323531627655,-0.2835996150970459,0.29548588395118713,-0.6343885660171509,0.9403238892555237
3500,1,0.010874333791434765,0.019461534917354584,0.01753143221139908,1.1010313301085262e-06,0.0008043536217883229,15.532540559768677,408.015625,0.26816922426223755,0.940772294998169,-0.2805868983268738,0.2920992374420166,-0.6354821920394897,0.9407727122306824
3550,1,0.01067840401083231,0.019066615030169487,0.01731693558394909,1.0979443914038711e-06,0.0007774403784424067,15.736897468566895,408.015625,0.26817530393600464,0.9412044882774353,-0.2775239646434784,0.28849712014198303,-0.6365898251533508,0.9412049055099487
3600,1,0.01298904325813055,0.01883039064705372,0.017619293183088303,1.0949642046398367e-06,0.000833738362416625,15.937582015991211,409.3125,0.26823896169662476,0.9416223168373108,-0.2745211124420166,0.28499549627304077,-0.6375883221626282,0.9416230916976929
3650,1,0.01066678762435913,0.018411321565508842,0.017011096701025963,1.0920230124611408e-06,0.000742134521715343,16.1440486907959,409.71875,0.2682092487812042,0.9420238733291626,-0.27150970697402954,0.2814488708972931,-0.6386080384254456,0.942024290561676
3700,1,0.014066525734961033,0.01807393506169319,0.01750904507935047,1.0891637884924421e-06,0.0008311009733006358,16.354154109954834,411.6875,0.2682802081108093,0.9424123764038086,-0.2686232924461365,0.27791517972946167,-0.6395381689071655,0.9424132108688354
3750,1,0.010365932248532772,0.017665063962340355,0.016482038423419,1.0863955139939208e-06,0.0006911646341904998,16.555569410324097,411.6875,0.2682218551635742,0.942807137966156,-0.2657812237739563,0.27432841062545776,-0.640557050704956,0.9428075551986694
3800,1,0.010253312066197395,0.01725768856704235,0.016283443197607994,1.0837223953785724e-06,0.0006681086961179972,16.757374048233032,412.359375,0.26822957396507263,0.943193793296814,-0.26299920678138733,0.27076104283332825,-0.6414201259613037,0.9431941509246826
3850,1,0.011113866232335567,0.016996052116155624,0.016294918954372406,1.0811328365889494e-06,0.0006779081886634231,16.960477828979492,412.359375,0.26825061440467834,0.9435673356056213,-0.2602633833885193,0.26721882820129395,-0.6422905921936035,0.9435678720474243
3900,1,0.010098136030137539,0.01678326725959778,0.015958361327648163,1.0786272923724027e-06,0.0006383196450769901,17.161681652069092,412.359375,0.26823991537094116,0.9439262747764587,-0.25762635469436646,0.2637292444705963,-0.6431409120559692,0.9439266324043274
3950,1,0.009903556667268276,0.01637853868305683,0.015716074034571648,1.076204284800042e-06,0.0006133319111540914,17.37058663368225,412.359375,0.2682453691959381,0.9442733526229858,-0.25499987602233887,0.26021674275398254,-0.6439793705940247,0.9442737102508545
4000,1,0.01004383247345686,0.016291970387101173,0.015621899627149105,1.0738510809460422e-06,0.0006103506311774254,17.580302476882935,413.21875,0.2682563364505768,0.9446057081222534,-0.25245124101638794,0.2566983699798584,-0.6447239518165588,0.9446060657501221
4050,1,0.009786625392735004,0.015989594161510468,0.015439089387655258,1.071615656655922e-06,0.0005898106028325856,17.80599594116211,413.21875,0.26825201511383057,0.9449285864830017,-0.25002267956733704,0.25323426723480225,-0.6454876661300659,0.9449289441108704
4100,1,0.009642412886023521,0.015696628019213676,0.015185671858489513,1.0694456022974919e-06,0.0005699648754671216,18.071590185165405,416.5625,0.2682522237300873,0.9452371001243591,-0.24759133160114288,0.24987073242664337,-0.6462016701698303,0.9452374577522278
4150,1,0.012325284071266651,0.015466619282960892,0.01536831445991993,1.0673297765606549e-06,0.0006273140315897763,18.28185534477234,416.8125,0.26822322607040405,0.9455328583717346,-0.2453036904335022,0.2463533729314804,-0.6469323635101318,0.9455329179763794
4200,1,0.009791940450668335,0.015465356409549713,0.01503762137144804,1.0653758408807334e-06,0.0005611894303001463,18.488568782806396,416.8125,0.2682695686817169,0.9458209276199341,-0.24304667115211487,0.2430836260318756,-0.6475400924682617,0.9458212852478027
4250,1,0.009469140321016312,0.015115521848201752,0.01481371745467186,1.0634514637786197e-06,0.0005375898326747119,18.694242238998413,417.078125,0.2682581841945648,0.9460981488227844,-0.24086491763591766,0.2397087663412094,-0.6481994986534119,0.9460984468460083
4300,1,0.018265768885612488,0.016556106507778168,0.015368720516562462,1.061656917045184e-06,0.0008439404773525894,18.904280185699463,417.578125,0.2684174180030823,0.9463866353034973,-0.23874595761299133,0.23635277152061462,-0.6487380266189575,0.9463872909545898
4350,1,0.00935912225395441,0.014742657542228699,0.014510725624859333,1.0598814697004855e-06,0.0005155002581886947,19.133846521377563,341.890625,0.2682555317878723,0.9466564059257507,-0.23672115802764893,0.23311887681484222,-0.6493993997573853,0.9466567039489746
4400,1,0.009510449133813381,0.014656342566013336,0.014385179616510868,1.0582119784885435e-06,0.0005121903959661722,19.343284130096436,343.421875,0.26826533675193787,0.9469203948974609,-0.23473210632801056,0.2298351526260376,-0.6499653458595276,0.9469206929206848
4450,1,0.010583248920738697,0.014761566184461117,0.014326412230730057,1.0566271839707042e-06,0.0005351550644263625,19.551154613494873,346.578125,0.2682846188545227,0.9471726417541504,-0.23279714584350586,0.2266363650560379,-0.6505033373832703,0.947172999382019
4500,1,0.009760361164808273,0.01437485683709383,0.014237002469599247,1.0550979823165108e-06,0.0005045933648943901,19.76571774482727,327.515625,0.26824402809143066,0.9474179148674011,-0.23102962970733643,0.22351305186748505,-0.6510523557662964,0.9474180936813354
4550,1,0.00946951936930418,0.01422718446701765,0.014090409502387047,1.053656660587876e-06,0.0004906242247670889,19.974756240844727,327.515625,0.26826369762420654,0.9476550221443176,-0.22929836809635162,0.2204257845878601,-0.6515504121780396,0.9476553201675415
4600,1,0.009521156549453735,0.014190838672220707,0.014014223590493202,1.0522769571252866e-06,0.0004884307854808867,20.181880235671997,327.515625,0.2682633399963379,0.9478828310966492,-0.22754056751728058,0.22043153643608093,-0.6520302891731262,0.947883129119873
4650,1,0.00913385208696127,0.013815706595778465,0.013690419495105743,1.0509810408620979e-06,0.00046172860311344266,20.388984203338623,328.28125,0.26822662353515625,0.948101282119751,-0.22595630586147308,0.220435231924057,-0.6525096893310547,0.9481015205383301
4700,1,0.0091899074614048,0.013861176557838917,0.013632932677865028,1.049765614880016e-06,0.0004624434805009514,20.592660903930664,328.28125,0.268250435590744,0.9483135342597961,-0.22432415187358856,0.22044451534748077,-0.652922511100769,0.94831383228302
4750,1,0.009591562673449516,0.013816554099321365,0.01376265101134777,1.0486187420610804e-06,0.00047230577911250293,20.792798042297363,330.03125,0.2682725489139557,0.9485183954238892,-0.22291818261146545,0.22045251727104187,-0.653330385684967,0.9485188126564026
4800,1,0.009598106145858765,0.013703269883990288,0.013500033877789974,1.047512228069536e-06,0.000462154159322381,20.99399495124817,331.78125,0.2682514190673828,0.9487137794494629,-0.2214464545249939,0.2204551100730896,-0.6537873148918152,0.948714017868042
4850,1,0.009580668993294239,0.013757983222603798,0.013667195104062557,1.046477336785756e-06,0.0004678635159507394,21.197551488876343,331.859375,0.26825010776519775,0.9489031434059143,-0.2200787514448166,0.2204589545726776,-0.6541860699653625,0.9489033818244934
4900,1,0.009295019321143627,0.013498052954673767,0.013386228121817112,1.0454941730131395e-06,0.0004477859183680266,21.400861024856567,335.515625,0.26823005080223083,0.949088454246521,-0.21877089142799377,0.22046396136283875,-0.6545848250389099,0.9490886926651001
4950,1,0.01293819211423397,0.014101157896220684,0.013372194021940231,1.0445755833643489e-06,0.000545055023394525,21.60435152053833,337.078125,0.26829448342323303,0.9492807984352112,-0.21745169162750244,0.22046878933906555,-0.6549086570739746,0.9492810368537903
5000,1,0.008941554464399815,0.013288614340126514,0.013181209564208984,1.0436759794174577e-06,0.00043028296204283834,21.808607816696167,337.09375,0.2682279646396637,0.9494632482528687,-0.21624433994293213,0.22047466039657593,-0.655302107334137,0.9494635462760925
5050,2,0.009263182058930397,0.013212823309004307,0.013136510737240314,1.0428477708046557e-06,0.0004329531511757523,22.05711007118225,342.203125,0.26822471618652344,0.9496403932571411,-0.21511715650558472,0.22047728300094604,-0.6556485295295715,0.9496406316757202
5100,2,0.009285391308367252,0.013254687190055847,0.013127828948199749,1.0420708349556662e-06,0.0004342451284173876,22.264709949493408,345.359375,0.2682318389415741,0.9498145580291748,-0.2139982134103775,0.22048214077949524,-0.6559603810310364,0.9498147964477539
5150,2,0.009857837110757828,0.013313350267708302,0.013115118257701397,1.0413151585453306e-06,0.000446428544819355,22.47179341316223,347.203125,0.2682308554649353,0.9499813318252563,-0.21293140947818756,0.2204870581626892,-0.6563100218772888,0.9499815106391907
5200,2,0.010407366789877415,0.013050274923443794,0.013316522352397442,1.040635879689944e-06,0.0004559527151286602,22.68360137939453,349.046875,0.2682158052921295,0.9501392841339111,-0.21189294755458832,0.22049318253993988,-0.6566645503044128,0.9501395225524902
