epoch,loss,pde,cont,mom,bc,data,eik,area,phi_anchor,err_u,err_chi,kphi,weight_pde,weight_bc,weight_data,weight_eik,weight_area,weight_phi_anchor
12400,0.033602992910237654,0.029128629054768658,0.024562158659974173,0.004566470394794484,0.00042896152635607136,0.0,0.018303278269267906,0.001715809215602801,0.026553545277351286,0.07052261362155422,3.6356877997104893,1.0,1.0,10.0,100.0,0.01,0.001,0.0
12600,0.03346534890507343,0.02899089723442548,0.02441689893308828,0.004573998301337203,0.00042891339818460655,0.0,0.018360863812657467,0.0017090506753133009,0.026497691299489663,0.07039557930010636,3.6337599983931157,1.0,1.0,10.0,100.0,0.01,0.001,0.0
12800,0.03317987738027593,0.028855555796716868,0.02428242024928153,0.004573135547435338,0.0004142633003877712,0.0,0.017998390037826197,0.0017046793030902126,0.026441607736251205,0.07027833974481833,3.6323240391117535,1.0,1.0,10.0,100.0,0.01,0.001,0.0
13000,0.03311591337427135,0.028736030084481397,0.024147262741009895,0.004588767343471503,0.0004194360434058453,0.0,0.018382338901765837,0.0016994667138422754,0.026376090097614407,0.07016949767120688,3.6311018369991,1.0,1.0,10.0,100.0,0.01,0.001,0.0
13200,0.03291392546831293,0.02855029161908456,0.024021047105575778,0.0045292445135087815,0.0004186959698622584,0.0,0.01749703951411738,0.0017037554646031584,0.026316911095679282,0.07006118939451848,3.631635864782489,1.0,1.0,10.0,100.0,0.01,0.001,0.0
13400,0.032767648273726274,0.02839521949627372,0.023897976309660802,0.004497243186612917,0.0004191080166071607,0.0,0.01796556043155002,0.0016930070654498956,0.026271636027130556,0.06996194398099508,3.628060914830511,1.0,1.0,10.0,100.0,0.01,0.001,0.0
13600,0.032679813283709974,0.028291543035912223,0.023785608461168794,0.004505934574743431,0.0004206959027098381,0.0,0.017962591458845004,0.0016853061109256202,0.026218591215656492,0.0698595128040093,3.625905312489307,1.0,1.0,10.0,100.0,0.01,0.001,0.0
13800,0.03248099766785165,0.028172398279838255,0.023673878233575217,0.004498520046263036,0.00041305312342669544,0.0,0.01763975510811907,0.001670602665249377,0.026185816476523675,0.06974257317810799,3.626866630308949,1.0,1.0,10.0,100.0,0.01,0.001,0.0
14000,0.03232743099526146,0.0280060516493386,0.02352875011424989,0.0044773015350887116,0.00041451672453970024,0.0,0.017455526945594574,0.0016568310699150628,0.026177936345536612,0.06963741792053675,3.6265472567461527,1.0,1.0,10.0,100.0,0.01,0.001,0.0
14200,0.032273778229005415,0.02789672318878381,0.023410077708206634,0.0044866454805771745,0.000420015333976396,0.0,0.017524205451843494,0.001659645939207964,0.026131066500414735,0.06957719398575862,3.625775095892609,1.0,1.0,10.0,100.0,0.01,0.001,0.0
