epoch,loss,pde,cont,mom,bc,data,eik,area,phi_anchor,err_u,err_chi,kphi,weight_pde,weight_bc,weight_data,weight_eik,weight_area,weight_phi_anchor
1,135.0638555087053,135.05049022706714,7.833132943005774,127.21735728406138,0.0,0.0,0.01338029001833457,0.0035277891773375972,0.05698206554150499,0.475631482413678,3.7886484667466234,9.993070929904524,1.0,10.0,100.0,0.01,0.001,0.0
200,45.93388780382985,45.92732201966004,6.696479206637745,39.23084281302229,0.0006363347883028076,0.0,0.0002622932846930605,0.003655148331224643,0.05783995414586439,0.4878217521034884,3.844818086567495,8.705505632961241,0.5,10.0,100.0,0.013497150292263957,0.0017358645432035227,0.0
400,14.237239415648848,28.466610432269967,5.821399529473419,22.64521090279655,0.0003870736083240461,0.0,7.366197078094409e-05,0.0036639393660678615,0.05810905499118077,0.46489973250089284,3.849542199436448,7.57858283255199,0.5,10.0,100.0,0.021029771349548854,0.0028036646387645755,0.0
600,8.883925437376886,17.75406400138088,4.993449439110135,12.760614562270742,0.0006858012523049601,0.0,2.747611417935982e-05,0.003664219922489183,0.05817267232415624,0.433236094935532,3.849704918933646,6.597539553864471,0.5,10.0,100.0,0.04044639250878191,0.004075733246074229,0.0
800,5.709360150892159,11.407216228783954,4.289556665779858,7.1176595630040955,0.0005711086774552625,0.0,1.9498342361914218e-05,0.0036642208043276853,0.05817657292714693,0.39830293457430876,3.849705435286051,5.743491774985174,0.5,10.0,100.0,0.05,0.005,0.0
1000,3.8728250819821537,7.732201797688115,3.7160096035317975,4.016192194156318,0.0006685107320539973,0.0,1.6603770827544416e-05,0.0036642208043276853,0.05816806527552585,0.3639326899099672,3.849705435286051,5.0,0.5,10.0,100.0,0.05,0.005,0.0
1200,2.798736323320755,5.583196775484841,3.247344851088487,2.335851924396354,0.0007105222600476543,0.0,1.5192153102748876e-05,0.0036642208043276853,0.058159093844420355,0.332334326513915,3.849705435286051,4.352752816480621,0.5,10.0,100.0,0.05,0.005,0.0
1400,2.1535746024252274,4.292178668346508,2.8633038941198246,1.4288747742266836,0.0007456803976200688,0.0,1.412823173655135e-05,0.003664220585232892,0.05815316812926789,0.3044383448481572,3.84970530699425,3.7892914162759954,0.5,10.0,100.0,0.05,0.005,0.0
1600,1.7506605177639658,3.4857977055265748,2.544690264556856,0.9411074409697187,0.0007736105053222,0.0,1.3304396497347128e-05,0.0036642207581437263,0.05814964813624282,0.2804639562028573,3.8497054082426985,3.2987697769322355,0.5,10.0,100.0,0.05,0.005,0.0
1800,1.4845840044388388,2.9539858878444063,2.275071855701728,0.678914032142678,0.0007567416047220195,0.0,1.2915621100735571e-05,0.003663752369655927,0.05814462018273656,0.26020385984034744,3.849435468754922,2.871745887492587,0.5,10.0,100.0,0.05,0.005,0.0
2000,1.2962439034413717,2.577349662524648,2.0424775098938897,0.5348721526307584,0.0007546141497208174,0.0,1.4797413767372062e-05,0.003661298007426295,0.058124428354527226,0.24315006152796798,3.8481196457980786,2.5,0.5,10.0,100.0,0.05,0.005,0.0
2200,1.1518930057412478,2.288928412265272,1.8370344907435006,0.4518939215217716,0.0007400756818513878,0.0,4.124871061136784e-05,0.0036547657064193097,0.05805632727839184,0.22882015249315918,3.8452834460138927,2.17637640824031,0.5,10.0,100.0,0.05,0.005,0.0
2400,1.0157615754063132,2.0152724572141048,1.647772492980846,0.367499964233259,0.0007104369619836989,0.0,0.005594614683645581,0.00336653951145718,0.0569402273941953,0.2168867776017274,3.74404608568497,1.8946457081379977,0.5,10.0,100.0,0.05,0.005,0.0
2600,0.883045650951917,1.7516722211530238,1.4597601972654677,0.291912023887556,0.0006465154793719169,0.0,0.005357494555072215,0.0031280568755092815,0.05511739824830883,0.20355231398234477,3.678749219125724,1.6493848884661177,0.5,10.0,100.0,0.05,0.005,0.0
2800,0.776484871754533,1.5403051740779825,1.2913564720411415,0.24894870203684094,0.0005968653890057367,0.0,0.003375461992607126,0.003133215069389329,0.054289120412279616,0.1938802877771446,3.692627258180306,1.4358729437462938,0.5,10.0,100.0,0.05,0.005,0.0
3000,0.6836470623840557,1.355318364321902,1.1391602595373203,0.21615810478458183,0.0005663751983635719,0.0,0.003947293374026757,0.0031491889246367164,0.05390723754207819,0.1858626301296613,3.7020310514361645,1.25,0.5,10.0,100.0,0.05,0.005,0.0
3200,0.5913888594586157,1.1711591942814747,0.9888314864564429,0.18232770782503172,0.0005260869817736108,0.0,0.009008889688513183,0.0029994113820185197,0.05370664868881444,0.1786467152295149,3.7106148607190783,1.088188204120155,0.5,10.0,100.0,0.05,0.005,0.0
3400,0.5009456428152336,0.9924066713237357,0.8468975608455652,0.1455091104781705,0.00041811243971668434,0.0,0.010939348910025237,0.002843062139515213,0.05374219386340145,0.17446431150073996,3.7480181515973205,1.0,0.5,10.0,100.0,0.05,0.005,0.0
3600,0.42987862519075215,0.8510098579861425,0.7265340638916371,0.12447579409450532,0.0003844913905745365,0.0,0.010296330167260594,0.0027931567144955306,0.05343992405935543,0.1692149705115232,3.757185381172503,1.0,0.5,10.0,100.0,0.05,0.005,0.0
3800,0.36889993819676103,0.7296835623668291,0.6207199888144775,0.1089635735523516,0.00035907675389242527,0.0,0.009071757505095129,0.0027603198335032805,0.05303948763499091,0.16364713970944803,3.7607516843560016,1.0,0.5,10.0,100.0,0.05,0.005,0.0
4000,0.31505725858404693,0.6223513301496354,0.5271794954930574,0.09517183465657801,0.00034173183143832716,0.0,0.00901350054601668,0.002720033509027296,0.052581547131654305,0.15794592532462842,3.7566506777826083,1.0,0.5,10.0,100.0,0.05,0.005,0.0
4200,0.26779597816785344,0.5279140841042635,0.4450522528362293,0.08286183126803426,0.000342385534874236,0.0,0.008032283830583537,0.002693315090034661,0.05197841300634063,0.15196561265633252,3.7547549598608834,1.0,0.5,10.0,100.0,0.05,0.005,0.0
4400,0.2265099007056135,0.4460616274847788,0.37363068864553817,0.07243093883924061,0.00031033458191340277,0.0,0.007248102064420335,0.002667208173814555,0.05135295346742173,0.1461585115599585,3.75047223026331,1.0,0.5,10.0,100.0,0.05,0.005,0.0
4600,0.19117523875899708,0.3755283005458855,0.31229057304104474,0.06323772750484075,0.0003089372839316715,0.0,0.0061687679155772515,0.0026554501917536734,0.05071259869681344,0.14048847723572097,3.7507641760392434,1.0,0.5,10.0,100.0,0.05,0.005,0.0
4800,0.16116050380451846,0.31527150650569785,0.26026114671832534,0.05501035978737247,0.000319339191980426,0.0,0.006364546817369369,0.0026262581993625536,0.0500215767745855,0.1349566403239991,3.745647919068319,1.0,0.5,10.0,100.0,0.05,0.005,0.0
5000,0.1353869840997642,0.26416500987124303,0.21647456537473603,0.047690444496507015,0.000300019000443171,0.0,0.005826422153646275,0.0025936104057331013,0.04915488216865295,0.12937047722087072,3.7398451497434793,1.0,0.5,10.0,100.0,0.05,0.005,0.0
5200,0.11430613707713178,0.22227026461010993,0.18047170337709062,0.04179856123301931,0.00029021227907477325,0.0,0.005121741354444983,0.002558982721364199,0.0483375919157171,0.1241258506151368,3.7338523431899544,1.0,0.5,10.0,100.0,0.05,0.005,0.0
5400,0.09719946029272278,0.1881195887234187,0.15137797155525257,0.036741617168166124,0.00028725179154554767,0.0,0.005090653925060365,0.0025230638609871235,0.047521456935732835,0.11932716864819033,3.728682644957558,1.0,0.5,10.0,100.0,0.05,0.005,0.0
5600,0.08312337038009546,0.16019872269474564,0.12809472221939128,0.03210400047535434,0.0002738734662914175,0.0,0.005457965074869768,0.0024752232129956545,0.04652695560448865,0.11486058209753133,3.7277549977587507,1.0,0.5,10.0,100.0,0.05,0.005,0.0
5800,0.07213195333061717,0.13811031203185242,0.10970141130950067,0.028408900722351745,0.00028143646956356927,0.0,0.005005789490967494,0.0024286289013787372,0.04542484779364368,0.11070902658381308,3.72156924965767,1.0,0.5,10.0,100.0,0.05,0.005,0.0
6000,0.06338511503788476,0.12060354897038512,0.09532841835821337,0.025275130612171754,0.0002817682561591075,0.0,0.005074389669137298,0.0023877015288509755,0.044303999555038165,0.10696468709352279,3.719374835133358,1.0,0.5,10.0,100.0,0.05,0.005,0.0
6200,0.05614450629983519,0.10663732659701777,0.08403404239355747,0.022603284203460312,0.00025701832100779773,0.0,0.0048780952663151946,0.0023510055865121546,0.04306531078809327,0.1034915884995236,3.7146191919502085,1.0,0.5,10.0,100.0,0.05,0.005,0.0
6400,0.05052881970690793,0.09549387955611474,0.07526312660427824,0.020230752951836507,0.0002546470299045625,0.0,0.004477710055805249,0.0023048254029356587,0.0417460496399239,0.10036499047071114,3.7039423604169768,1.0,0.5,10.0,100.0,0.05,0.005,0.0
6600,0.04611975027444892,0.08662155616076217,0.06838397936923951,0.01823757679152266,0.00025700131523820596,0.0,0.004555105533542827,0.002240753001727292,0.040451456105628336,0.0976263767689517,3.6952700845485644,1.0,0.5,10.0,100.0,0.05,0.005,0.0
6800,0.04240440414717394,0.07947749727365949,0.06296733390861382,0.01651016336504567,0.0002449476204084627,0.0,0.004105339536233372,0.0021824658895785985,0.03917632396642732,0.09521109426902719,3.6930083598003733,1.0,0.5,10.0,100.0,0.05,0.005,0.0
7000,0.03938874768529277,0.07364844626773873,0.05856573286699333,0.015082713400745395,0.00023558125774436974,0.0,0.003960758820737643,0.0021348065885641635,0.037926431635052424,0.09313283365942764,3.6848777004669313,1.0,0.5,10.0,100.0,0.05,0.005,0.0
7200,0.037057979033544866,0.06910822504812521,0.05509969920094647,0.014008525847178741,0.00023224453304985352,0.0,0.003417811120922624,0.0021061245875190595,0.03691500929365621,0.09136957546943261,3.67625778216043,1.0,0.5,10.0,100.0,0.05,0.005,0.0
7400,0.03514387537474676,0.06533093262865104,0.05229438257465756,0.013036550053993488,0.00023162981312052373,0.0,0.0030339976985677792,0.00208220885752381,0.036104794951972066,0.08986146149310649,3.6702247613630474,1.0,0.5,10.0,100.0,0.05,0.005,0.0
7600,0.03350590821555423,0.062104195093684256,0.04996045655889869,0.012143738534785566,0.0002311095998493454,0.0,0.00264847770917679,0.0020581569519622115,0.03538539270184169,0.08852829125235735,3.6623301087149005,1.0,0.5,10.0,100.0,0.05,0.005,0.0
7800,0.0320908763213932,0.05926995640674592,0.04798142918667889,0.011288527220067034,0.0002309966869908142,0.0,0.002716073714578414,0.0020255124766344317,0.034738889662777404,0.0873090489363661,3.6619785875924618,1.0,0.5,10.0,100.0,0.05,0.005,0.0
8000,0.030692617932310286,0.05682607378154879,0.046267287334921435,0.010558786446627355,0.00021460891291314526,0.0,0.0024690241081733897,0.002008141399153809,0.03410584612619436,0.08624860891580649,3.6593924762761865,1.0,0.5,10.0,100.0,0.05,0.005,0.0
8200,0.029603260561705452,0.05463186077256106,0.04478117810628197,0.009850682666279094,0.00021662737008940443,0.0,0.0022223482950328123,0.0019878119558474254,0.03358933494240709,0.0852795509180532,3.6538624529918255,1.0,0.5,10.0,100.0,0.05,0.005,0.0
8400,0.028708532570371786,0.0528346584156503,0.04349333941915864,0.009341318996491661,0.00021693379134775446,0.0,0.002239968319834188,0.0019734066154772946,0.033193087535145764,0.08439503513898604,3.6512956242081573,1.0,0.5,10.0,100.0,0.05,0.005,0.0
8600,0.027707880468180537,0.05107230104994787,0.04233751334062253,0.008734787709325346,0.0002071224045563119,0.0,0.0018140783408394363,0.0019603961203019217,0.032874490514203596,0.08356233817865216,3.648151105364474,1.0,0.5,10.0,100.0,0.05,0.005,0.0
8800,0.027009023406623256,0.04957977104971203,0.04131608335601942,0.008263687693692604,0.00021139449089115965,0.0,0.0019103166147414912,0.0019354284237150215,0.03259922952345237,0.08277367764752455,3.642001012291699,1.0,0.5,10.0,100.0,0.05,0.005,0.0
9000,0.026140209804632164,0.04810908797452385,0.04038794540975744,0.0077211425647664145,0.0001990637369633685,0.0,0.0017087913689393733,0.0019177758579167344,0.032348359017716134,0.08201415479234349,3.641751246654194,1.0,0.5,10.0,100.0,0.05,0.005,0.0
9200,0.025376475936207288,0.046779943936710096,0.03950209942571836,0.007277844510991729,0.0001894160815250615,0.0,0.0016574481940874494,0.0018941485794506632,0.032102252935487526,0.08132708014426755,3.6384896523709425,1.0,0.5,10.0,100.0,0.05,0.005,0.0
9400,0.024847525220150674,0.04563195599076954,0.038725819290724266,0.006906136700045269,0.0001945825131167823,0.0,0.0015266518532667532,0.0018779001869484134,0.03194075444629117,0.08067278306204148,3.633618920387734,1.0,0.5,10.0,100.0,0.05,0.005,0.0
9600,0.024360462140440818,0.044568246957559995,0.038009799508424195,0.006558447449135802,0.00020011781338530373,0.0,0.0013170468274738764,0.001861637286817632,0.03182656002707631,0.0800797746033199,3.635280983501792,1.0,0.5,10.0,100.0,0.05,0.005,0.0
9800,0.023863464589715798,0.04360409340294364,0.03736802789270043,0.006236065510243211,0.0001989204563265633,0.0,0.0012592718225055246,0.0018499467706136403,0.031713496199829154,0.07950809908269336,3.633877035125887,1.0,0.5,10.0,100.0,0.05,0.005,0.0
10000,0.023634520580036893,0.042742368213707076,0.03678023750970284,0.005962130704004232,0.00021900498125611162,0.0,0.0012817572954854357,0.0018397591695940806,0.031607526033906916,0.07895519094461845,3.6292090092183757,1.0,0.5,10.0,100.0,0.05,0.005,0.0
10200,0.022905050385570225,0.041796351024951814,0.036216130469334654,0.005580220555617164,0.00019404235199275668,0.0,0.0011451808204925086,0.0018384624284252268,0.0315107291149453,0.07843092352626387,3.62854831413351,1.0,0.5,10.0,100.0,0.05,0.005,0.0
10400,0.0225416154280071,0.0411019402469943,0.03568683472249151,0.005415105524502785,0.00019249094724548541,0.0,0.001132266148903922,0.0018245049219803564,0.03141648544270226,0.07793465245195708,3.6243893904582825,1.0,0.5,10.0,100.0,0.05,0.005,0.0
10600,0.022093928962775247,0.040439758493413816,0.03519166303113071,0.005248095462283105,0.00018042341891240772,0.0,0.0012139683930435827,0.0018234214584172176,0.031327792354147524,0.07748890035653341,3.6249521646780374,1.0,0.5,10.0,100.0,0.05,0.005,0.0
10800,0.021855967844469044,0.03980213483826723,0.03472818296995437,0.005073951868312864,0.00018895841998967588,0.0,0.0011246032463131776,0.001817212624602199,0.03122996416162492,0.07707273937791835,3.6214262968514266,1.0,0.5,10.0,100.0,0.05,0.005,0.0
11000,0.021496600597488275,0.03924232128093529,0.03429722579914843,0.0049450954817868605,0.00018192495307655426,0.0,0.0009442840519814832,0.0017952447312028562,0.031141803821811635,0.07666799752257124,3.6139594186202566,1.0,0.5,10.0,100.0,0.05,0.005,0.0
11200,0.021354789915413758,0.03871833087315993,0.03387529787149496,0.004843033001664969,0.0001937844878815483,0.0,0.0009764991956411863,0.0017909280472502935,0.03104883967393596,0.076282155011139,3.6107500302134246,1.0,0.5,10.0,100.0,0.05,0.005,0.0
11400,0.021035893201962752,0.038255802345192456,0.03348510689961986,0.004770695445572598,0.0001853862035734161,0.0,0.0009039624871965486,0.001786373854507041,0.03095450760414483,0.07590367804926787,3.6104286376763572,1.0,0.5,10.0,100.0,0.05,0.005,0.0
11600,0.02083754444521505,0.03781215250841079,0.03312856323995142,0.004683589268459367,0.0001872216720010721,0.0,0.0010064886983622726,0.0017854072161642212,0.030864824115552157,0.07554529050291398,3.608628810463763,1.0,0.5,10.0,100.0,0.05,0.005,0.0
11800,0.020647606162144335,0.03739141520872549,0.03278671432791435,0.004604700880811143,0.00018947926733513663,0.0,0.0009633863228732328,0.0017873136573123942,0.030778688963804694,0.0752020139858359,3.60544255119883,1.0,0.5,10.0,100.0,0.05,0.005,0.0
12000,0.020342422726922053,0.037006350037359886,0.032471479686139976,0.004534870351219915,0.00017851682779235697,0.0,0.000903090781492292,0.0017849782487849685,0.030717663853156153,0.07488663749329846,3.6028221388679946,1.0,0.5,10.0,100.0,0.05,0.005,0.0
12200,0.020093342281961066,0.03660170655112239,0.032176462233186445,0.004425244317935947,0.00017404631844749832,0.0,0.0008628936402575676,0.0017762279824012754,0.030641285516479454,0.07459321334996738,3.5983318571523024,1.0,0.5,10.0,100.0,0.05,0.005,0.0
12400,0.020032092263699747,0.036329921826754014,0.03190551404766419,0.0044244077790898265,0.00018139942651612624,0.0,0.000884954862352051,0.001777868408774709,0.030577642428515184,0.07432189587396953,3.596402858100883,1.0,0.5,10.0,100.0,0.05,0.005,0.0
12600,0.01985529146887272,0.03603687220549703,0.03164497599647088,0.004391896209026146,0.0001786756905419562,0.0,0.0008249228543707182,0.0017704635972210431,0.030507827909320894,0.07407082766297034,3.5943311051841857,1.0,0.5,10.0,100.0,0.05,0.005,0.0
12800,0.01963835949728473,0.035776461441090666,0.03139797017630146,0.004378491264789214,0.00017000258660165103,0.0,0.0008252402988391931,0.0017681791561848514,0.030444493588120295,0.07383455449560371,3.593432887778898,1.0,0.5,10.0,100.0,0.05,0.005,0.0
13000,0.019486097760022796,0.035499866997115215,0.03115725377148835,0.004342613225626864,0.00016842364566316249,0.0,0.0008622489582022943,0.0017630713846899944,0.030383095487399342,0.07361326473022936,3.5909941606562024,1.0,0.5,10.0,100.0,0.05,0.005,0.0
13200,0.019412408182013834,0.03522058195684307,0.030935705175607918,0.004284876781235152,0.00017531977569008658,0.0,0.0008017019885058662,0.0017668694532274403,0.030318972748670167,0.07341044541253335,3.591982679256662,1.0,0.5,10.0,100.0,0.05,0.005,0.0
13400,0.01931183566174378,0.034985307238612276,0.03072148043658192,0.0042638268020303545,0.0001759631763086876,0.0,0.0010154322222202894,0.0017557336479507427,0.030239634140323178,0.07321714043640407,3.5893337912332806,1.0,0.5,10.0,100.0,0.05,0.005,0.0
13600,0.01911406939425356,0.03478098005125061,0.03051702225173606,0.0042639577995145506,0.00016697061459495762,0.0,0.0009011911441198923,0.001762733094537468,0.03016321884064243,0.07304120332472788,3.591369801524546,1.0,0.5,10.0,100.0,0.05,0.005,0.0
13800,0.019067097985560298,0.034594858211202756,0.03032170444366793,0.0042731537675348265,0.0001718352021635847,0.0,0.0008509526970541018,0.0017538446940740613,0.030089503282648422,0.0728777095292951,3.588422070409039,1.0,0.5,10.0,100.0,0.05,0.005,0.0
14000,0.01898475296689638,0.03434199015998222,0.03012927438525034,0.004212715774731878,0.00017584042912414054,0.0,0.0009314549101500825,0.0017561700312726132,0.030016771528799682,0.07272311166918795,3.588764410905838,1.0,0.5,10.0,100.0,0.05,0.005,0.0
14200,0.018833974676890932,0.03413770397311785,0.029942975811892,0.004194728161225848,0.0001708778273802573,0.0,0.000951863963027273,0.001750243675615062,0.029961300418576232,0.07259215978771547,3.5882102794804127,1.0,0.5,10.0,100.0,0.05,0.005,0.0
14400,0.018760697032630804,0.03393108631949556,0.029750083756410556,0.004181002563085003,0.00017362170196018952,0.0,0.0010050730313173615,0.0017366403430524157,0.02986465607430124,0.07248991310163322,3.5844096943472055,1.0,0.5,10.0,100.0,0.05,0.005,0.0
14600,0.018570159855900267,0.03365724214504715,0.029544614302488396,0.004112627842558753,0.00016828479464172825,0.0,0.0010010657705884435,0.0017275096859965366,0.029768569191324645,0.0724194409159488,3.5802228447884903,1.0,0.5,10.0,100.0,0.05,0.005,0.0
14800,0.018579666643599488,0.0334173610715341,0.029330988616140325,0.004086372455393774,0.0001814499885309742,0.0,0.0009558016612061372,0.0017392278924779707,0.029693972401172157,0.07238718000523135,3.5796913598643,1.0,0.5,10.0,100.0,0.05,0.005,0.0
15000,0.01826206362129308,0.03320002436814553,0.02913732187581858,0.004062702492326945,0.00015993234796737619,0.0,0.0010799307812841932,0.001746283696469012,0.02965057651936849,0.07232523451047328,3.5811220355878333,1.0,0.5,10.0,100.0,0.05,0.005,0.0
15200,0.018250728471614238,0.03304449920096312,0.028968936158790568,0.004075563042172554,0.00016735453697995373,0.0,0.000923737560134854,0.0017493246652797588,0.029582503244882916,0.07222631189151489,3.5809915317783902,1.0,0.5,10.0,100.0,0.05,0.005,0.0
15400,0.018126948229674027,0.03287593602559625,0.02880908163235869,0.0040668543932375605,0.00016304807364102763,0.0,0.000994920253268502,0.0017506935604403384,0.029520861352843236,0.07211864068623573,3.582320352954905,1.0,0.5,10.0,100.0,0.05,0.005,0.0
15600,0.018096228177838514,0.032726829771270706,0.02865319514525106,0.004073634626019645,0.0001679022558138228,0.0,0.0009016642109858129,0.001741504703128213,0.02945223779077509,0.07200055332776413,3.5794074083194194,1.0,0.5,10.0,100.0,0.05,0.005,0.0
15800,0.017920018361748138,0.032488435215066086,0.028501569627035667,0.003986865588030421,0.00016091232997402375,0.0,0.00115917318698804,0.001743759025091287,0.029406822837046216,0.07188452702641708,3.580330201674873,1.0,0.5,10.0,100.0,0.05,0.005,0.0
16000,0.01780722240544388,0.03231754030163217,0.028352428213374938,0.003965112088257234,0.00015923072787940695,0.0,0.0009496188442980724,0.0017328067237649472,0.029346720996275236,0.07177772303270283,3.5806471992268243,1.0,0.5,10.0,100.0,0.05,0.005,0.0
16200,0.01766469652265002,0.03218519638972041,0.028215663930016285,0.003969532459704127,0.00015128623888832968,0.0,0.0010112962550881373,0.001734225230422049,0.029266219816142733,0.07167894460020362,3.579145913001285,1.0,0.5,10.0,100.0,0.05,0.005,0.0
16400,0.017611681170130945,0.03202952642702286,0.02808510357105607,0.003944422855966786,0.00015417937547585923,0.0,0.0009294258919415076,0.0017305814527694653,0.029209223000584456,0.07157947226204847,3.57737633789517,1.0,0.5,10.0,100.0,0.05,0.005,0.0
16600,0.017688766899403668,0.03189591341002759,0.02796009225985485,0.003935821150172747,0.00016829962285988087,0.0,0.0009833439003169408,0.0017293541550434204,0.029157917179867043,0.071491136098992,3.5795286359895027,1.0,0.5,10.0,100.0,0.05,0.005,0.0
16800,0.017623734552879435,0.03175337376192945,0.027837234859535636,0.003916138902393819,0.00016896559896466918,0.0,0.0009751864198225488,0.0017264722553778243,0.02911419784876557,0.07140764599855295,3.5791981670437885,1.0,0.5,10.0,100.0,0.05,0.005,0.0
17000,0.017472033219018322,0.03161296532764087,0.027720553749462026,0.003892411578178845,0.0001608894424820633,0.0,0.0009603965678514391,0.0017272603969357382,0.02907689720302167,0.0713313267937563,3.578539803204874,1.0,0.5,10.0,100.0,0.05,0.005,0.0
17200,0.01740213312681714,0.03154656531566338,0.02760790566935388,0.003938659646309501,0.00015719004484814682,0.0,0.000966127567556978,0.001728728425226609,0.02904345449973603,0.0712584428424392,3.578827743395732,1.0,0.5,10.0,100.0,0.05,0.005,0.0
17400,0.017332861867993616,0.031409890821539645,0.02749557664751784,0.003914314174021808,0.0001565945315873553,0.0,0.0010672601890726544,0.0017216263793214301,0.0290023551944361,0.07119321513875942,3.5760737728823844,1.0,0.5,10.0,100.0,0.05,0.005,0.0
