epoch,loss,pde,cont,mom,bc,data,eik,err_u,err_chi,kphi
1,116.31342345923404,116.30005783567023,6.986041495949695,109.31401633972054,0.0,0.0,0.01338029001833457,0.43766412598614296,3.7019693854076756,9.993070929904524
200,37.96742558756938,37.962763665635315,6.031506588168037,31.93125707746728,0.00045829932310971944,0.0,9.887302298251765e-05,0.4426535100097537,3.755463743835172,8.705505632961241
400,16.823266411162066,16.812723727116868,4.743287021288204,12.069436705828666,0.001045494611095671,0.0,0.00014578156676421173,0.396093397791659,3.760538087150865,7.57858283255199
600,8.801348080447053,8.788574011699515,3.727212146510225,5.061361865189291,0.0012751505641766731,0.0,4.261799956142072e-05,0.34531413241893727,3.762580032098058,6.597539553864471
800,5.357397010931151,5.343348654867503,2.9834598519901796,2.3598888028773235,0.0014035666405926113,0.0,2.630409000872142e-05,0.3012308994655717,3.762580032098058,5.743491774985174
1000,3.6965770032199035,3.6817781783610117,2.4354135003214687,1.246364678039543,0.0014789196954907336,0.0,2.2464341869349277e-05,0.26527932497583673,3.762205947918134,5.0
1200,2.803119142830704,2.787729795401741,2.0194099972817847,0.7683197981199563,0.001534733540166824,0.0,0.00020062894466858576,0.236603272251311,3.7573488662809775,4.352752816480621
1400,2.1629362515081767,2.1470644448038922,1.6690311198153374,0.478033324988555,0.001486293707771528,0.0,0.007001990772133105,0.20960522147457053,3.641185825730601,3.7892914162759954
1600,1.7409420967761082,1.7267896252338444,1.3885430545262036,0.33824657070764064,0.0013308691702318845,0.0,0.007722880219813672,0.19076603281227672,3.662196957842969,3.2987697769322355
1800,1.439019882877837,1.4265764029578156,1.164759067858063,0.2618173350997524,0.001162435747754317,0.0,0.00989177401945178,0.1801402362539228,3.6638108059933776,2.871745887492587
2000,1.1993904244448215,1.1878588097602465,0.9821055178118291,0.20575329194841738,0.0010482213075595174,0.0,0.016737942059928474,0.17057217546510756,3.659608588548585,2.5
2200,1.0009462210666822,0.9909981655407505,0.8269566486251851,0.1640415169155654,0.0009108000175585995,0.0,0.017668536513492192,0.16193131351615697,3.6601232674168234,2.17637640824031
2400,0.842427531094185,0.8332239496754688,0.6965774928742176,0.1366464568012512,0.0008499695715522324,0.0,0.019523258111868794,0.15291815273695109,3.6294087563619324,1.8946457081379977
2600,0.7083979174665327,0.699809223752919,0.5848832564127818,0.11492596734013712,0.0007962044369746919,0.0,0.022925591394713802,0.14389059019682135,3.5978050276990543,1.6493848884661177
2800,0.595716320295162,0.5875844011617125,0.48980249803795955,0.09778190312375296,0.0007620651269528855,0.0,0.02465616930681158,0.13528683702830896,3.577733728295574,1.4358729437462938
3000,0.4988143296071848,0.4912035507701038,0.4084798566139518,0.08272369415615201,0.000715081978326677,0.0,0.029253628918478478,0.12701460706097975,3.5527718613752706,1.25
