epoch,loss,pde,cont,mom,bc,data,eik,err_u,err_chi,kphi
1,5.956882182198356,5.956882182198356,0.0,5.956882182198356,0.0,0.0,0.0,0.0,0.0,9.993070929904524
200,3.6789649956908024,3.678562941461668,0.03661379227684821,3.64194914918482,4.020542291341102e-05,0.0,0.0,0.0541773859656228,0.0,8.705505632961241
400,2.318413260814775,2.3177532513961108,0.04910899811082936,2.2686442532852813,6.600094186643216e-05,0.0,0.0,0.1064405100672355,0.0,7.57858283255199
600,1.4374227698205482,1.435813343183269,0.055760124472323196,1.3800532187109458,0.00016094266372793589,0.0,0.0,0.15450113965462467,0.0,6.597539553864471
800,0.8792865884166055,0.8761991848289878,0.060254798841808954,0.8159443859871789,0.0003087403587617566,0.0,0.0,0.19666126820916796,0.0,5.743491774985174
1000,0.5396330835067634,0.5350973377845819,0.06313196682564638,0.4719653709589355,0.0004535745722181547,0.0,0.0,0.2325716329520586,0.0,5.0
1200,0.34235654616744826,0.3361564169279234,0.06432781921031083,0.2718285977176126,0.0006200129239524863,0.0,0.0,0.2623825316949468,0.0,4.352752816480621
1400,0.23211866272968792,0.22479485634546975,0.064084615520215,0.16071024082525476,0.0007323806384218186,0.0,0.0,0.2864793016686727,0.0,3.7892914162759954
1600,0.17243674972667483,0.1641381264129266,0.06271590545172763,0.10142222096119899,0.0008298623313748223,0.0,0.0,0.3055218725086419,0.0,3.2987697769322355
1800,0.1401440923398773,0.13102264172673525,0.060614108847375475,0.07040853287935978,0.0009121450613142049,0.0,0.0,0.320293135076295,0.0,2.871745887492587
2000,0.12155064921453701,0.11225042652938426,0.05812415930687846,0.0541262672225058,0.0009300222685152745,0.0,0.0,0.331658783198759,0.0,2.5
2200,0.11009135973337975,0.10076425174665762,0.05552466276795033,0.045239588978707286,0.0009327107986722126,0.0,0.0,0.3404335932899079,0.0,2.17637640824031
2400,0.10228162795141181,0.0930367982799039,0.05294152574885459,0.040095272531049296,0.0009244829671507914,0.0,0.0,0.3473236272168148,0.0,1.8946457081379977
2600,0.09646760909120322,0.08732204162275771,0.05050860506556115,0.036813436557196565,0.0009145567468445508,0.0,0.0,0.35288429312021297,0.0,1.6493848884661177
2800,0.0919013775254734,0.08282782848257861,0.04827890831158347,0.034548920170995145,0.000907354904289479,0.0,0.0,0.357528313638965,0.0,1.4358729437462938
3000,0.08794405962995676,0.07912496237200488,0.04626751983039541,0.032857442541609466,0.000881909725795188,0.0,0.0,0.3615340885541912,0.0,1.25
3200,0.08466365376608179,0.07593583089077886,0.04445390989318377,0.0314819209975951,0.0008727822875302931,0.0,0.0,0.3650888254738739,0.0,1.088188204120155
3400,0.08152528077353151,0.07310992372895103,0.04281527854127081,0.030294645187680228,0.0008415357044580481,0.0,0.0,0.3683098605922665,0.0,1.0
3600,0.07889524154001382,0.07064057364270089,0.041326639843534435,0.02931393379916646,0.0008254667897312933,0.0,0.0,0.37127862954747753,0.0,1.0
3800,0.07645285541821004,0.06835629733933565,0.03997404751847031,0.028382249820865346,0.000809655807887439,0.0,0.0,0.3740529834723873,0.0,1.0
4000,0.07410711268627668,0.06626695796989801,0.03872382653321793,0.027543131436680076,0.000784015471637866,0.0,0.0,0.3766628795727324,0.0,1.0
4200,0.07217328328675016,0.0644002189055201,0.037561647144191364,0.026838571761328735,0.0007773064381230058,0.0,0.0,0.37913940062405727,0.0,1.0
4400,0.07021279599369558,0.06264560227465436,0.03649583676117507,0.026149765513479296,0.000756719371904121,0.0,0.0,0.38150867301826263,0.0,1.0
4600,0.06832110326403319,0.060965510872147015,0.035497799159617725,0.02546771171252929,0.0007355592391886175,0.0,0.0,0.38377893310891786,0.0,1.0
4800,0.0665958851579369,0.0593885986425982,0.034558374308834426,0.02483022433376377,0.0007207286515338697,0.0,0.0,0.385963915446698,0.0,1.0
5000,0.06503005069020713,0.05792355928659869,0.033678522605562165,0.024245036681036523,0.000710649140360845,0.0,0.0,0.3880793965224721,0.0,1.0
5200,0.06343361209047713,0.05651513911178473,0.03285142326134251,0.023663715850442222,0.0006918472978692394,0.0,0.0,0.3901309382256527,0.0,1.0
5400,0.06206400603586972,0.05525777479891059,0.032070366626453704,0.02318740817245689,0.0006806231236959129,0.0,0.0,0.3921235632484602,0.0,1.0
5600,0.06080855030656574,0.05401329731029428,0.031338274564632375,0.022675022745661907,0.0006795252996271464,0.0,0.0,0.3940641373952303,0.0,1.0
5800,0.059426436174730125,0.05281439953087546,0.030642649577884977,0.022171749952990483,0.0006612036643854669,0.0,0.0,0.3959554507678764,0.0,1.0
6000,0.05818797579663686,0.05172115294240117,0.029979232343769906,0.021741920598631264,0.0006466822854235689,0.0,0.0,0.39779661485710116,0.0,1.0
6200,0.05690698215241684,0.050616011293023254,0.029342884804034255,0.021273126488989,0.0006290970859393584,0.0,0.0,0.3995967568965229,0.0,1.0
6400,0.05595428143692514,0.0496251637875231,0.02873900154075466,0.020886162246768446,0.0006329117649402045,0.0,0.0,0.4013683018793355,0.0,1.0
6600,0.05467541364015755,0.048580183046686334,0.028161046332854368,0.02041913671383197,0.0006095230593471217,0.0,0.0,0.40309686226227137,0.0,1.0
6800,0.05367518336354753,0.0476415710973123,0.027608634561127287,0.02003293653618501,0.0006033612266235226,0.0,0.0,0.40478897946626585,0.0,1.0
